mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	535										
37	37	144	144	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	536										
37	37	145	145	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	537										
37	37	146	146	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	538										
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	539										
37	37	146	146	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	540										
37	37	147	147	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	541										
37	37	146	146	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	542										
37	37	147	147	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	#		
37	37	147	147	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	543										
38	38	148	148	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	544										
38	38	149	149	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=130	130.0	𝅘𝅥	130.0	0.0				
38	38	149	149	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	545										
38	38	151	151	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	546	ornamentTrill									
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	547										
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	548										
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	549										
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	550	ornamentTrill									
38	38	148	148	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	551										
38	38	149	149	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	552										
38	38	150	150	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	553										
38	38	151	151	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	554										
38	38	148	148	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	6		
38	38	148	148	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	555										
38	38	149	149	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6		
38	38	149	149	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	556										
38	38	150	150	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	557										
38	38	151	151	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
38	38	151	151	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	558										
39	39	152	152	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	559										
39	39	152	152	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	560										
39	39	152	152	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	561										
39	39	152	152	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	#		
39	39	152	152	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	562										
