mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
38	38	301/2	301/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	767										
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	768										
38	38	148	148	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	769										
38	38	149	149	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	770										
38	38	150	150	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	771										
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	772										
38	38	148	148	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	773										
38	38	149	149	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	774										
38	38	150	150	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	775										
38	38	303/2	303/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6			
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	776										
39	39	152	152	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	777										29
39	39	609/4	609/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	778										
39	39	305/2	305/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	779										30
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	780										
39	39	153	153	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	781										
39	39	615/4	615/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	782										
39	39	154	154	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	783										
39	39	152	152	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	784										
39	39	153	153	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	785										
39	39	154	154	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	786										
39	39	152	152	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	787										
39	39	153	153	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	788										
39	39	154	154	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	789										
39	39	152	152	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6	5		
39	39	152	152	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	790										
39	39	153	153	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	791										
39	39	154	154	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	792										
